,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
1651,New Construction Plan,,Condo/Co-op,N-4C,Fremont,CA,94539,1184995,3.0,2.5,Norwood Junction at Metro Crossing,2109.0,,,,562.0,,Active,,,http://www.redfin.com/CA/Fremont/Norwood-Junction-at-Metro-Crossing/N-4C/home/170348631,NewHomeSource.com,Plan-101471429,N,Y,37.501322,-121.934804
1652,New Construction Plan,,Condo/Co-op,N-4A,Fremont,CA,94539,1014995,2.0,2.5,Norwood Junction at Metro Crossing,1786.0,,,,568.0,,Active,,,http://www.redfin.com/CA/Fremont/Norwood-Junction-at-Metro-Crossing/N-4A/home/170213446,NewHomeSource.com,Plan-101471428,N,Y,37.501322,-121.934804
1653,New Construction Plan,,Single Family Residential,The Regent,Fremont,CA,94539,2418000,4.0,4.5,Orchard Heights,3434.0,,,,704.0,,Active,,,http://www.redfin.com/CA/Fremont/Orchard-Heights/The-Regent/home/146217655,NewHomeSource.com,Plan-101525888,N,Y,37.544632,-121.926464
1654,New Construction Plan,,Condo/Co-op,N-3,Fremont,CA,94539,973995,2.0,2.5,Norwood Junction at Metro Crossing,1608.0,,,,606.0,,Active,,,http://www.redfin.com/CA/Fremont/Norwood-Junction-at-Metro-Crossing/N-3/home/170348632,NewHomeSource.com,Plan-101471427,N,Y,37.501322,-121.934804
1655,New Construction Plan,,Condo/Co-op,N-2F,Fremont,CA,94539,1043995,3.0,2.0,Norwood Junction at Metro Crossing,1590.0,,,,657.0,,Active,,,http://www.redfin.com/CA/Fremont/Norwood-Junction-at-Metro-Crossing/N-2F/home/170348633,NewHomeSource.com,Plan-101471426,N,Y,37.501322,-121.934804
1656,New Construction Plan,,Single Family Residential,The Fig,Fremont,CA,94539,1599000,4.0,3.5,The Abbey,2273.0,,,,703.0,,Active,,,http://www.redfin.com/CA/Fremont/The-Abbey/The-Fig/home/148603410,NewHomeSource.com,Plan-101322676,N,Y,37.5352784,-121.9229792
1657,New Construction Plan,,Condo/Co-op,N-2E,Fremont,CA,94539,1054995,3.0,2.0,Norwood Junction at Metro Crossing,1634.0,,,,646.0,,Active,,,http://www.redfin.com/CA/Fremont/Norwood-Junction-at-Metro-Crossing/N-2E/home/170348634,NewHomeSource.com,Plan-101471425,N,Y,37.501322,-121.934804
1658,New Construction Plan,,Single Family Residential,The Sterling,Fremont,CA,94539,2388000,4.0,4.5,Orchard Heights,3499.0,,,,682.0,,Active,,,http://www.redfin.com/CA/Fremont/Orchard-Heights/The-Sterling/home/147696640,NewHomeSource.com,Plan-101562285,N,Y,37.544632,-121.926464
1659,New Construction Plan,,Condo/Co-op,N-1,Fremont,CA,94539,878995,2.0,2.0,Norwood Junction at Metro Crossing,1265.0,,,,695.0,,Active,,,http://www.redfin.com/CA/Fremont/Norwood-Junction-at-Metro-Crossing/N-1/home/170348635,NewHomeSource.com,Plan-101471424,N,Y,37.501322,-121.934804
1660,Redfin Data,,Townhouse,4051 Sunset Ter,Fremont,CA,94536,948000,3.0,2.5,Fremont,1689.0,2466.0,1989.0,1.0,561.0,190.0,Pre On-Market,,,http://www.redfin.com/CA/Fremont/4051-Sunset-Ter-94536/home/1135518,Coming Soon,48775,N,Y,37.5668218,-122.02616299999998
1661,Redfin Data,,Single Family Residential,33462 Bronco Loop,Fremont,CA,94555,2190000,4.0,4.5,Fremont,3402.0,5400.0,2016.0,2.0,644.0,154.0,Pre On-Market,,,http://www.redfin.com/CA/Fremont/33462-Bronco-Loop-94555/home/95474175,Coming Soon,48702,N,Y,37.5652681,-122.0650788
1662,Redfin Data,,Condo/Co-op,3479 Pennsylvania Cmn,Fremont,CA,94536,639000,2.0,2.0,Fremont,944.0,99999999.0,1981.0,5.0,677.0,390.0,Pre On-Market,,,http://www.redfin.com/CA/Fremont/3479-Pennsylvania-Cmn-94536/home/2023536,Coming Soon,48651,N,Y,37.552909,-121.987243
1663,Redfin Data,,Single Family Residential,37253 Dutra Way,Fremont,CA,94536,850000,3.0,2.0,Fremont,1341.0,5429.0,1951.0,7.0,634.0,,Pre On-Market,,,http://www.redfin.com/CA/Fremont/37253-Dutra-Way-94536/home/1271684,Coming Soon,48553,N,Y,37.547067,-122.0178807
1664,Redfin Data,,Townhouse,Liberty St,Fremont,CA,94538,979000,3.0,2.5,Fremont,1637.0,48451.0,1998.0,7.0,598.0,210.0,Pre On-Market,,,http://www.redfin.com/CA/Fremont/Liberty-St-94538/home/1122155,Coming Soon,48547,N,Y,37.545269,-121.973184
1665,MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #393,SUNNYVALE,CA,94089,235000,3.0,2.0,SUNNYVALE,1688.0,,1999.0,1.0,139.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-393/home/1030318,MLSListings,ML81779841,N,Y,37.4021054,-121.9996218
1666,MLS Listing,,Townhouse,998 E Duane Ave #200,SUNNYVALE,CA,94085,1182000,2.0,2.0,SUNNYVALE,1318.0,559.0,2011.0,1.0,897.0,357.0,Active,January-23-2020 09:30 AM,January-23-2020 12:30 PM,http://www.redfin.com/CA/Sunnyvale/998-E-Duane-Ave-94085/unit-200/home/41395908,MLSListings,ML81779779,N,Y,37.3882562,-122.0008012
1667,MLS Listing,,Mobile/Manufactured Home,1220 Tasman #18,SUNNYVALE,CA,94089,179900,2.0,,SUNNYVALE,672.0,,1969.0,1.0,268.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Tasman-Dr-94089/unit-18/home/143730375,MLSListings,ML81779752,N,Y,37.4013456,-121.9913841
1668,MLS Listing,,Townhouse,1131 Giannitsa Ter,SUNNYVALE,CA,94089,1561746,4.0,3.5,SUNNYVALE,1866.0,1546.0,2020.0,1.0,837.0,510.0,Active,January-25-2020 12:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/Unknown-94089/home/168867959,MLSListings,ML81779726,N,Y,37.40382,-122.0212
1669,MLS Listing,,Townhouse,1129 Giannitsa Ter,SUNNYVALE,CA,94089,1356117,3.0,2.5,SUNNYVALE,1582.0,1254.0,2003.0,1.0,857.0,510.0,Active,January-25-2020 12:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/Unknown-94089/home/168867960,MLSListings,ML81779724,N,Y,37.40382,-122.0212
1670,MLS Listing,,Multi-Family (2-4 Unit),1022 Valerian Way,SUNNYVALE,CA,94086,2790000,8.0,,SUNNYVALE,3708.0,10000.0,1969.0,2.0,752.0,,Active,January-25-2020 01:00 PM,January-25-2020 03:30 PM,http://www.redfin.com/CA/Sunnyvale/1022-Valerian-Way-94086/home/1161596,MLSListings,ML81779566,N,Y,37.35405770000001,-122.0064443
1671,MLS Listing,,Single Family Residential,1262 Manzano Way,SUNNYVALE,CA,94089,1249000,4.0,3.0,SUNNYVALE,1468.0,5500.0,1955.0,5.0,851.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1262-Manzano-Way-94089/home/580771,MLSListings,ML81779498,N,Y,37.39472960000001,-121.9877659
1672,MLS Listing,,Condo/Co-op,236 E Red Oak Dr Unit B,SUNNYVALE,CA,94086,848000,2.0,1.5,SUNNYVALE,974.0,712.0,1971.0,6.0,871.0,455.0,Active,,,http://www.redfin.com/CA/Sunnyvale/236-Red-Oak-Dr-E-94086/unit-B/home/669065,MLSListings,ML81779305,N,Y,37.370732200000006,-122.008858
1673,MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #914,SUNNYVALE,CA,94089,238000,2.0,2.0,SUNNYVALE,1296.0,,1981.0,6.0,184.0,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-914/home/63743391,MLSListings,ML81779247,N,Y,37.4021054,-121.9996218
1674,MLS Listing,,Condo/Co-op,905 Sunrose Ter #306,SUNNYVALE,CA,94086,1125000,3.0,2.0,SUNNYVALE,1490.0,,1994.0,7.0,755.0,572.0,Active,,,http://www.redfin.com/CA/Sunnyvale/905-Sunrose-Ter-94086/unit-306/home/942363,MLSListings,ML81779157,N,Y,37.3543011,-122.0128916
1675,MLS Listing,,Single Family Residential,1026 Hollenbeck Ave,SUNNYVALE,CA,94087,2295000,4.0,2.5,SUNNYVALE,2178.0,6000.0,1964.0,7.0,1054.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1026-Hollenbeck-Ave-94087/home/1630130,MLSListings,ML81779150,N,Y,37.360562,-122.041194
1676,MLS Listing,,Townhouse,679 Crescent Ave,SUNNYVALE,CA,94087,950000,2.0,1.5,SUNNYVALE,1222.0,1058.0,1972.0,7.0,777.0,445.0,Active,,,http://www.redfin.com/CA/Sunnyvale/679-Crescent-Ave-94087/home/666182,MLSListings,ML81779137,N,Y,37.355021,-122.024028
1677,MLS Listing,,Multi-Family (2-4 Unit),1605 Ontario Dr,SUNNYVALE,CA,94087,1880000,8.0,,SUNNYVALE,2960.0,5943.0,1962.0,7.0,635.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1605-Ontario-Dr-94087/home/772106,MLSListings,ML81779131,N,Y,37.3407894,-122.0400395
1678,MLS Listing,,Single Family Residential,982 Bryant Way,SUNNYVALE,CA,94087,2680000,7.0,5.0,SUNNYVALE,2818.0,10578.0,2019.0,7.0,951.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/982-Bryant-Way-94087/home/760953,MLSListings,ML81779127,N,Y,37.3509466,-122.0093534
1679,MLS Listing,,Condo/Co-op,999 W Evelyn Ter #83,SUNNYVALE,CA,94086,645000,1.0,1.0,SUNNYVALE,778.0,2750.0,1976.0,8.0,829.0,410.0,Active,,,http://www.redfin.com/CA/Sunnyvale/999-Evelyn-Ter-W-94086/unit-83/home/1643863,MLSListings,ML81779092,N,Y,37.371203,-122.007197
1680,MLS Listing,,Condo/Co-op,606 Arcadia Ter #202,SUNNYVALE,CA,94085,899000,2.0,2.0,SUNNYVALE,1160.0,,1996.0,8.0,775.0,469.0,Active,,,http://www.redfin.com/CA/Sunnyvale/606-Arcadia-Ter-94085/unit-202/home/1640916,MLSListings,ML81779065,N,Y,37.3934664,-122.0122476
1681,MLS Listing,,Condo/Co-op,258 Carroll St #111,SUNNYVALE,CA,94086,1395000,3.0,2.5,SUNNYVALE,1255.0,,2016.0,8.0,1112.0,381.0,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/258-Carroll-St-94086/unit-111/home/143043277,MLSListings,ML81779044,N,Y,37.3741469,-122.0281154
1682,MLS Listing,,Single Family Residential,1115 W Mc Kinley Ave,SUNNYVALE,CA,94086,2488000,4.0,3.0,SUNNYVALE,2225.0,6270.0,1953.0,8.0,1118.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1115-W-McKinley-Ave-94086/home/1627730,MLSListings,ML81779039,N,Y,37.3782612,-122.0511839
1683,MLS Listing,,Single Family Residential,1265 Lime Dr,SUNNYVALE,CA,94087,1900000,3.0,2.0,SUNNYVALE,1388.0,8036.0,1956.0,8.0,1369.0,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1265-Lime-Dr-94087/home/655284,MLSListings,ML81779005,N,Y,37.3537681,-122.0536257
1684,MLS Listing,,Single Family Residential,670 E Duane Ave,Sunnyvale,CA,94085,1350000,4.0,2.0,Santa Clara,1389.0,5200.0,1953.0,8.0,972.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/670-E-Duane-Ave-94085/home/1576390,Bridge MLS,40892250,N,Y,37.3882144,-122.0134839
1685,MLS Listing,,Condo/Co-op,612 Arcadia Ter #301,SUNNYVALE,CA,94085,998000,3.0,2.0,SUNNYVALE,1300.0,,1996.0,9.0,768.0,493.0,Active,,,http://www.redfin.com/CA/Sunnyvale/612-Arcadia-Ter-94085/unit-301/home/1198541,MLSListings,ML81778933,N,Y,37.3928723,-122.0115175
1686,MLS Listing,,Single Family Residential,858 W Remington Dr,SUNNYVALE,CA,94087,1688888,3.0,2.0,SUNNYVALE,1472.0,7536.0,1957.0,12.0,1147.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/858-W-Remington-Dr-94087/home/1180097,MLSListings,ML81778794,N,Y,37.3592403,-122.0484312
1687,MLS Listing,,Mobile/Manufactured Home,600 E Weddell Dr #135,SUNNYVALE,CA,94089,239000,3.0,2.0,SUNNYVALE,1248.0,,1993.0,12.0,192.0,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/600-E-Weddell-Dr-94089/unit-135/home/584009,MLSListings,ML81778707,N,Y,37.3998136,-122.0105096
1688,MLS Listing,,Condo/Co-op,3715 Terstena Pl #208,SANTA CLARA,CA,95051,608000,1.0,1.0,SANTA CLARA,1040.0,,1982.0,12.0,585.0,591.0,Active,,,http://www.redfin.com/CA/Santa-Clara/3715-Terstena-Pl-95051/unit-208/home/1278618,MLSListings,ML81777695,N,Y,37.3583079,-121.9989855
1689,MLS Listing,,Townhouse,1117 Giannitsa Ter,SUNNYVALE,CA,94089,1409847,3.0,2.5,SUNNYVALE,1571.0,1437.0,2019.0,14.0,897.0,510.0,Active,January-25-2020 12:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/Unknown-94089/home/168867967,MLSListings,ML81778478,N,Y,37.4143,-122.0187
1690,MLS Listing,,Townhouse,1121 Giannitsa Ter,SUNNYVALE,CA,94089,1534857,4.0,3.5,SUNNYVALE,1749.0,1423.0,2019.0,14.0,878.0,510.0,Active,January-25-2020 12:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/Unknown-94089/home/168867965,MLSListings,ML81778474,N,Y,37.40382,-122.0221
1691,MLS Listing,,Condo/Co-op,2907 Corvin Dr #131,Santa Clara,CA,95051,1514995,4.0,3.5,Lawrence,2049.0,,2020.0,14.0,739.0,317.0,Active,,,http://www.redfin.com/CA/Santa-Clara/2907-Corvin-Dr-95051/unit-131/home/170232240,Bridge MLS,40891814,N,Y,37.3741855,-121.987893
1692,MLS Listing,,Townhouse,1123 Giannitsa Ter,SUNNYVALE,CA,94089,1632610,4.0,3.5,SUNNYVALE,1866.0,1631.0,2019.0,14.0,875.0,510.0,Active,January-25-2020 12:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/Unknown-94089/home/168867964,MLSListings,ML81778461,N,Y,37.40382,-122.0212
1693,MLS Listing,,Townhouse,330 N Fair Oaks Ave,SUNNYVALE,CA,94085,1398000,4.0,3.5,SUNNYVALE,1769.0,1146.0,2015.0,14.0,790.0,327.0,Active,,,http://www.redfin.com/CA/Sunnyvale/330-N-Fair-Oaks-Ave-94085/home/95957114,MLSListings,ML81778443,N,Y,37.3824174,-122.017925
1694,MLS Listing,,Condo/Co-op,1150 Karby Ter #203,SUNNYVALE,CA,94089,1059000,2.0,2.0,SUNNYVALE,979.0,,2015.0,14.0,1082.0,483.0,Active,,,http://www.redfin.com/CA/Sunnyvale/1150-Karby-Ter-94089/unit-203/home/95956971,MLSListings,ML81778440,N,Y,37.4056269,-122.0123098
1695,MLS Listing,,Condo/Co-op,1911 Magdalena Cir #80,SANTA CLARA,CA,95051,750000,2.0,1.0,SANTA CLARA,920.0,871.0,1986.0,15.0,815.0,401.0,Active,,,http://www.redfin.com/CA/Santa-Clara/1911-Magdalena-Cir-95051/unit-80/home/670705,MLSListings,ML81778397,N,Y,37.3571331,-122.0000217
1696,MLS Listing,,Condo/Co-op,417 Santo Domingo Ter,SUNNYVALE,CA,94085,1440000,3.0,3.0,SUNNYVALE,1649.0,,2019.0,15.0,873.0,418.0,Active,January-25-2020 11:30 AM,January-25-2020 02:00 PM,http://www.redfin.com/CA/Sunnyvale/417-Santo-Domingo-Ter-94085/home/170226725,MLSListings,ML81778364,N,Y,37.3839207,-122.0169844
1697,MLS Listing,,Single Family Residential,2085 Fallen Leaf Ln,LOS ALTOS,CA,94024,2798000,4.0,4.5,LOS ALTOS,2761.0,14006.0,1960.0,16.0,1013.0,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Los-Altos/2085-Fallen-Leaf-Ln-94024/home/755373,MLSListings,ML81777720,N,Y,37.3389753,-122.0643247
1698,MLS Listing,,Mobile/Manufactured Home,1220 VIENNA Dr #510,SUNNYVALE,CA,94089,217000,3.0,2.0,SUNNYVALE,1566.0,,1999.0,22.0,139.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Vienna-Dr-94089/unit-510/home/584364,MLSListings,ML81777924,N,Y,37.4014717,-121.9983825
1699,MLS Listing,,Mobile/Manufactured Home,1085 Tasman #217,SUNNYVALE,CA,94089,329000,3.0,2.0,SUNNYVALE,1560.0,,1999.0,23.0,211.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-217/home/1030931,MLSListings,ML81777897,N,Y,37.405034,-121.9996432
1700,MLS Listing,,Multi-Family (2-4 Unit),581 S Eden Ave,SUNNYVALE,CA,94085,1798000,5.0,,SUNNYVALE,2068.0,6865.0,1962.0,29.0,869.0,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/581-S-Eden-Ave-94085/home/1447684,MLSListings,ML81777764,N,Y,37.39004,-122.015531
1701,MLS Listing,,Mobile/Manufactured Home,1220 Tasman Dr #437,SUNNYVALE,CA,94089,229900,2.0,,SUNNYVALE,1040.0,,1967.0,30.0,221.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Tasman-Dr-94089/unit-437/home/1001435,MLSListings,ML81777740,N,Y,37.40133839999999,-121.9913911
1702,MLS Listing,,Mobile/Manufactured Home,1220 Tasman Dr #523,SUNNYVALE,CA,94089,329000,3.0,2.0,SUNNYVALE,1512.0,,2014.0,33.0,218.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Tasman-Dr-94089/unit-523/home/52301561,MLSListings,ML81777679,N,Y,37.4001074,-121.9900853
1703,MLS Listing,,Single Family Residential,115 N Murphy Ave,SUNNYVALE,CA,94086,1750000,6.0,6.0,SUNNYVALE,2252.0,6500.0,1949.0,35.0,777.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/115-N-Murphy-Ave-94086/home/1317536,MLSListings,ML81777514,N,Y,37.379008,-122.02975
1704,MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #70,SUNNYVALE,CA,94089,279000,3.0,2.0,SUNNYVALE,1710.0,,2014.0,40.0,163.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-70/home/84234965,MLSListings,ML81777322,N,Y,37.4021054,-121.9996218
1705,MLS Listing,,Single Family Residential,871 Lakehaven Dr,SUNNYVALE,CA,94089,1890000,4.0,3.0,SUNNYVALE,2049.0,5945.0,2019.0,41.0,922.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/871-Lakehaven-Dr-94089/home/585127,MLSListings,ML81777196,N,Y,37.3962305,-121.9997817
1706,MLS Listing,,Multi-Family (2-4 Unit),522 S Fair Oaks Ave,SUNNYVALE,CA,94086,2250000,8.0,,SUNNYVALE,3603.0,7742.0,1968.0,42.0,624.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/522-S-Fair-Oaks-Ave-94086/home/1655697,MLSListings,ML81777159,N,Y,37.3689878,-122.0221663
1707,MLS Listing,,Mobile/Manufactured Home,1225 VIENNA Dr #976,SUNNYVALE,CA,94089,525000,2.0,2.5,SUNNYVALE,2600.0,,2000.0,42.0,202.0,,Active,January-24-2020 01:00 PM,January-24-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-976/home/1574570,MLSListings,ML81777149,N,Y,37.4021054,-121.9996218
1708,MLS Listing,,Condo/Co-op,759 Santa Cecilia Ter,SUNNYVALE,CA,94085,1289270,2.0,2.5,SUNNYVALE,1378.0,,2019.0,48.0,936.0,295.0,Active,,,http://www.redfin.com/CA/Sunnyvale/759-Santa-Cecilia-TER-94085/home/170016897,MLSListings,ML81776804,N,Y,37.3895297,-122.0183914
1709,MLS Listing,,Mobile/Manufactured Home,1050 Borregas Ave #140,SUNNYVALE,CA,94089,340000,3.0,2.0,SUNNYVALE,1710.0,,2014.0,48.0,199.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1050-Borregas-Ave-94089/unit-140/home/44593422,MLSListings,ML81776767,N,Y,37.400817,-122.020199
1710,MLS Listing,,Mobile/Manufactured Home,325 Sylvan #92,MOUNTAIN VIEW,CA,94041,208888,2.0,2.0,MOUNTAIN VIEW,1036.0,,1993.0,48.0,202.0,,Active,,,http://www.redfin.com/CA/Mountain-View/325-Sylvan-Ave-94041/unit-92/home/1747804,MLSListings,ML81774944,N,Y,37.3848781,-122.058684
1711,MLS Listing,,Mobile/Manufactured Home,1111 Morse Ave #221,SUNNYVALE,CA,94089,248500,2.0,2.0,SUNNYVALE,1344.0,,1975.0,49.0,185.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1111-Morse-Ave-94089/unit-221/home/63743751,MLSListings,ML81776689,N,Y,37.4036586,-122.0175681
1712,MLS Listing,,Multi-Family (2-4 Unit),750 Calla,SUNNYVALE,CA,94086,1988000,8.0,,SUNNYVALE,3328.0,8000.0,1964.0,50.0,597.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/750-Calla-Dr-94086/home/1491153,MLSListings,ML81776662,N,Y,37.3653066,-122.0166372
1713,MLS Listing,,Mobile/Manufactured Home,1111 Morse Ave #108,SUNNYVALE,CA,94089,389000,3.0,2.0,SUNNYVALE,1740.0,,2016.0,52.0,224.0,,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1111-Morse-Ave-94089/unit-108/home/25696304,MLSListings,ML81776488,N,Y,37.4036586,-122.0175681
1714,MLS Listing,,Mobile/Manufactured Home,1085 Tasman Dr #32,SUNNYVALE,CA,94089,249900,2.0,2.0,SUNNYVALE,1464.0,,1967.0,58.0,171.0,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-32/home/28462135,MLSListings,ML81776325,N,Y,37.405034,-121.9996432
1715,MLS Listing,,Mobile/Manufactured Home,1085 TASMAN Dr #626,SUNNYVALE,CA,94089,318000,3.0,2.0,SUNNYVALE,1540.0,,1998.0,62.0,206.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-626/home/63744033,MLSListings,ML81776108,N,Y,37.405034,-121.9996432
1716,MLS Listing,,Mobile/Manufactured Home,1085 Tasman #389,SUNNYVALE,CA,94089,324999,3.0,2.0,SUNNYVALE,1620.0,,1996.0,63.0,201.0,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-389/home/58635350,MLSListings,ML81775974,N,Y,37.405034,-121.9996432
1717,MLS Listing,,Multi-Family (2-4 Unit),1737 Noranda Dr,SUNNYVALE,CA,94087,2499000,8.0,,SUNNYVALE,3888.0,7064.0,1964.0,65.0,643.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1737-Noranda-Dr-94087/home/1696662,MLSListings,ML81775794,N,Y,37.3358932,-122.04456840000002
1718,MLS Listing,,Single Family Residential,830 Dwight Ave,SUNNYVALE,CA,94086,1199000,2.0,1.0,SUNNYVALE,879.0,4932.0,1944.0,70.0,1364.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/830-Dwight-Ave-94086/home/969214,MLSListings,ML81775388,N,Y,37.3766846,-122.0190013
1719,MLS Listing,,Townhouse,254 Ginko Ter,SUNNYVALE,CA,94086,1321400,3.0,2.5,SUNNYVALE,1629.0,1167.0,2006.0,71.0,811.0,277.0,Active,,,http://www.redfin.com/CA/Sunnyvale/254-Ginko-Ter-94086/home/2125837,MLSListings,ML81775308,N,Y,37.3724739,-122.01849
1720,MLS Listing,,Mobile/Manufactured Home,1085 Tasman Dr #21,SUNNYVALE,CA,94089,299900,4.0,2.0,SUNNYVALE,1508.0,,1997.0,74.0,199.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-21/home/1178241,MLSListings,ML81771744,N,Y,37.405034,-121.9996432
1721,MLS Listing,,Mobile/Manufactured Home,1220 Vienna Dr #497,SUNNYVALE,CA,94089,265000,3.0,2.0,SUNNYVALE,1488.0,,1972.0,82.0,178.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Vienna-Dr-94089/unit-497/home/1600620,MLSListings,ML81774343,N,Y,37.4014717,-121.9983825
1722,MLS Listing,,Mobile/Manufactured Home,1085 Tasman Dr #145,SUNNYVALE,CA,94089,305888,3.0,2.0,SUNNYVALE,1534.0,,2003.0,83.0,199.0,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-145/home/1052040,MLSListings,ML81774210,N,Y,37.405034,-121.9996432
1723,MLS Listing,,Mobile/Manufactured Home,1111 Morse Ave #149,SUNNYVALE,CA,94089,288000,3.0,2.0,SUNNYVALE,1586.0,,2001.0,85.0,182.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1111-Morse-Ave-94089/unit-149/home/63745729,MLSListings,ML81774039,N,Y,37.4036586,-122.0175681
1724,MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #668,SUNNYVALE,CA,94089,220000,3.0,2.0,SUNNYVALE,1830.0,,2007.0,90.0,120.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-668/home/63745672,MLSListings,ML81773590,N,Y,37.4021054,-121.9996218
1725,MLS Listing,,Mobile/Manufactured Home,1085 Tasman Dr #291,SUNNYVALE,CA,94089,191999,2.0,2.0,SUNNYVALE,1040.0,,1980.0,92.0,185.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-291/home/1208347,MLSListings,ML81773334,N,Y,37.405034,-121.9996432
1726,MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #38,SUNNYVALE,CA,94089,269900,3.0,1.0,SUNNYVALE,1566.0,,2005.0,92.0,172.0,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-38/home/108378647,MLSListings,ML81773310,N,Y,37.4021054,-121.9996218
